id,text,label,origin,type,language,split
en_8955,do the people that make the blu e-cig not fucking understand what addiction to nicotine is?! where is it already,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_18772,'分かんねえけどルルCどっちか出るまではリセマラしてみる',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
de_1335,"liebe <user>, das kenne ich auch. null motivation,müde,träge ,schlapp. schwer wie ein sack mehl. bei mir kommen im moment noch magen-darmprobleme dazu. ob es von der wärme war ,keine ahnung. erkrummelt und rumort und zwickt. ich habe keine direkten schmerzen,aber eben komisch. hunger ja ,wenig appetit. habe eben gelesen das wetter soll ab donnerstag häufiger grau bleiben und nass und kühler. kühler wäre ja too,der rest naja. da hilft nur eigenmotivation und sich beschäftigen. ich werde jetzt mal die stricknadeln klappern lassen. l.g. die <user>",0.0,v2_3001_4000,forum post,de,SMM4H_26_train
ja_16174,'夜更かしSPでルルアタック流れた🙌🏻',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_3398,"Я была в шоке, никогда раньше не видела кошмаров, чтобы была лихорадка и панический ужас.",1.0,RuDReC,sentence,ru,SMM4H_26_train
ru_5750,"Засилью «Хумира» (Humira, адалимумаб) когда-нибудь должен прийти конец #Силик #Siliq #бродалумаб #псориаз",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_7691,i've heard tales of suitless maridia and i fear i may have to learn what it is.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3720,@USER_ Thanks for posting this! Have often wondered about new OACs like dabigatran and bleeding crises.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_8126,"Ну крч 24 года, давление, сердцебиение и вся эта дрисня привет, я вас ждал. Вывод: единственная вещь которая останется мне по наследству от родителей и бабушки это танометр. Слава таким такоим чуаакам как: эгилок, кардиомагнил, валидол и кордафлекс! Няпока :)",0.0,RuDReC,tweet,ru,SMM4H_26_train
ja_10158,'薬切れて、目が覚めた。パンをかじって、吐き気どめ胃薬バファリンP飲む。ロキソニンテープ貼って、厚着して...。もう一回眠れますよう。',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_1294,'今日は🌈からウット酒への贅沢パターンで勝利します！',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_11830,"Если биохакер заменит прием пентоксифилина, модафинила, флуоксетина на учебу на биофаке, медбиофаке или лечфаке это будет лучшее, что он сделает в своей жизни",0.0,RuDReC,tweet,ru,SMM4H_26_train
ja_15479,'今ルルっssiんとこ遊びに行ってた👣笑ハピネスそーそー怖いやつみたいね！メイキングチラッと観たけど本編観れない😭VIKIまでは行けるけどなぜか検索に引っかからないのよーおんおん🥲',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_6392,"Мне тут телек предложил принять Лопедиум, и слезть с унитаза",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_1205,кто же такую фабулу на рынок выпустил.,0.0,RuDReC,sentence,ru,SMM4H_26_train
zh_976,请问氨伽黄敏胶囊的药品成分里是否含有利巴韦林?,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ja_20324,'9月……あの終わり方から待つのキツい～😭ルルのCDでAnthos*(特に💜💛🤍)の様子にふれてくれるといいね',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_13197,"до этого - крики, сжимание поводка, горсти эгилока и кровь на одеяле. рыдал, чтобы не прыгать.&#13;изменило. &#13;кем ты станешь когда устанешь?.",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_12932,"@USER_______ yup i have this biogesic, bioflu, hydrite, imodium and fruits. #seniorcitizenmode",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_16805,'シュヴァルはヌア・テにいるのな。てっきりルルシオンにいるんだと思って少し探しちゃったよね…。',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_14158,I need to use Rimonabant (reverse marijuana) for better memory.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8830,BILLY VIOX AT LAROSAS,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_312,'たしかに今もブロンがぶ飲みした直後やわガハハでもわいに任せろ何かあったら何でもするから',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_1082,'コロナ第四波来るでって風邪薬人気売れ筋ランキング見てたけど1位パブロン2位ブロンて用途がちょっと疑われるな,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_8405,@zvezdunova94 спасибо!!)) выдали в аптеке короче капли ципрофлоксацин и мазь гидрокортизон)) и яйцо тоже приложу))),0.0,RuDReC,tweet,ru,SMM4H_26_train
en_14437,@USER___________ i love my trazodone. like my lifesaver.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8400,"RT nutrition_facts ""Modest lifestyle changes that include the avoidance of alcohol may cut the odds of breast cancer in half, but certain grapes appear to contain natural aromatase inhibitors that may undermine the ability of breast tumors to produce  HTTPURL_________________",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
zh_244,我父亲今年45岁前段时间去医院查出血糖高但医生说还不是糖尿病请问吃什么药好呢?可以预防病情加重?,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ru_10994,"сижу на месте в нк,где чуть больше года назад умирала от флуоксетина,запитого водкой",0.0,RuDReC,tweet,ru,SMM4H_26_train
fr_321,"Ces organisateurs de cafés ménopause cherchent aussi des femmes qui organisent des cafés ménopause en <pi>. Il y a une personne de contact. J'ai peur de faire quelque chose comme ça, car cela demande beaucoup d'efforts. Je suis moi-même encore trop dans la ménopause, ou plutôt dans la périménopause, je dois donc faire attention à ne pas trop m'encombrer. J'ai tendance à le faire dès que je me sens bien.",0.0,LREC2022,forum post,fr,SMM4H_26_train
en_5979,Unable to make sense of whether bortezomib is good or bad in #amyloidosis when all studies have such small numbers and no randomized data,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7125,"lol at enbrel commercial with phil mickelson in kpmg visor, barclay's vest, and callaway shirt. he knows where the money is.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7860,Sandro Vento UB presents results ENCORE1 study: 400mg efavirenz non-inferior to 600mg over 48wk study&fewer side-effects #BOTSHIV2014,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_11228,'見たがってしかたなかった子供向け動画『がんばれ！ルルロロシーズン2』見ることができた😈思ってたより面白かった。無料登録したら動画の視聴ができた。見逃してたけど高画質で全編あって良かった！,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_15723,This platypus needs Evista!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6095,@USER_____ ima make u some miralax tea when we meet again,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_7153,"В гостях хорошо, а дома нужен ксанакс",0.0,RuDReC,tweet,ru,SMM4H_26_train
ja_3468,'あ、借りた枠書き忘れ！イブキンお姉さんです！宝具レベル高い方がいいかなと思って。スペイシュの枠で更に自分のイブキンお姉さん入れても良かったかも。うち新宿のわんわんいないのですよ…',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_3590,"Fluoxetine, do yo thang",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
de_942,"Liebe <user>, Der frühe Vogel fängt den Wurm. Ich möchte die nächsten Tage einfach nur chillen und deshalb erledige ich alles Wichtige vorher und da ihr mir wichtig seid, gibt es schon jetzt den Gruß. LG und danke. <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
ru_5239,"Дома такие средства нужны, дабы периодически возникают ситуации в которых нужно нужно успокоить нервы и сердце.",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_15369,"slow down, you sound like the end of a cymbalta commercial. #ad4",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_2699,'イブも仕事でいいんだけどなー。でも5週目が連勤だから、24日に大掃除だな💪',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_17773,"""i don't want to sound like a freakin' cymbalta commercial."" -me to my therapist",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_7720,"Норвежцы идут на золотой рекорд - сальбутамолом дышат, как воздухом. У Крушельницкого отнимут маленькую зачуханную медальку, как конфетку у младенца, за что-то, не поддающееся разумному объяснению. И все в строгом соответствии с Правилами. Такая Олимпиада.",0.0,RuDReC,tweet,ru,SMM4H_26_train
zh_854,"会不会是因为不当的保管药品也会出现这种情况呢,一盒药,就这一支不溶解,我是药店卖出去的,他们没有用完,拿回来一支,当时也没开,自已用的时候发现了不溶的情况.就这一支出现了这样的情况.",0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ru_9995,"@baetaejo @soukokuisreal И вообще я в целом говорю, просто не жрите таблетки. Сначала ты просто интересуешься, а потом покупаешь. Я так чуть не подделала рецепт, лишь бы флуоксетин купить.. пожалуйста, осторожнее вы обе😭💖 Если неспокойно, купите персен, и тогда вы будете овощем, которому на все насрать",1.0,RuDReC,tweet,ru,SMM4H_26_train
en_6127,Bruce Wayne: *Pre-puberty voice* Batman: *Needs throat lozenge*,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17903,I haven't gotten illegally high this year! I'm doing good. I still pop pills tho. #PrescriptionTypeShit #HouseMD #Paxil,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10941,"So while I'm letting the thoughts of Lamictal/fatal rashes/tonsillectomy/spinal tap settle, I'm going to go rescue a budgie.",1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5902,They aint my kids so I gave em all a trazodone.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_8922,"утро пришло, но я все также задыхаюсь ну пиздец, организм, сдохнуть решил, падла? у меня нет сальбутамола, долбоеб, давай работай",0.0,RuDReC,tweet,ru,SMM4H_26_train
ja_9767,'ドラッグストアなどでタブレット、錠剤も販売されてますよエスタロンモカとか😊',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_3533,"Быть может, данный препарат действительно является эффективным иммуностимулирующим средством, но нам он не подошел.",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_13751,Soooo tired...2 diclofenac then sleep #goodnight,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_8139,'ドリエル語呂良くて好きです',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_8907,Предыдущие сутки без таблеток были адовыми. Снова на Эриусе и Пульмикорте.,0.0,RuDReC,tweet,ru,SMM4H_26_train
ja_7133,'トニン選んでるのとプロメタジンと合わせるの推せる',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_6267,'花粉やばすぎて急遽レスタミン投入外出てないのにすごいアレルギー…',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_12578,'ルルロロを発作って言うなww',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_10993,"@USER______ @USER What I'm trying to learn is if I have an Oncatype Score of 8 from Stage 1 IDC, estrogen positive, clear margins, and no lymph involvement, do I really even need the Tamoxifen for the 5 years?",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
zh_394,1月份检查的时候血红蛋白稍低（低于临界值），3月份检查时就更低了。我平常吃东西不挑食，也不偏食。大概今年长了10斤了。所有衣服的号码比去年大了一号。我请问下，到底我该做什么样的检查？今年工作比较忙，而且和我一起的同事都瘦了只有我胖。他们告诉我甲亢也会越长越胖，我不知道怎么办了……，请求医生给个答案，谢谢！目前一般情况:,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ja_19500,'ルル（RURU）(22)T155cmB92cm(F)W58cmH83cm本日体験初日,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_12157,@sunsibiro Самое эффективное..свечи с диклофенаком.,0.0,RuDReC,tweet,ru,SMM4H_26_train
zh_2192,能将依折麦布的购买地点介绍一下吗、？,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ja_7250,'トニンをソーダで割って飲んでる',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_11602,"вообще, я еще нажрался парацетамола, и поэтому в сон меня клонит еще более пиздецово. ну что сказать, зато из носа не течет",1.0,RuDReC,tweet,ru,SMM4H_26_train
ru_11708,Мне нужна доза гормона нежности окситоцина Ну или хотя бы оксикодона,0.0,RuDReC,tweet,ru,SMM4H_26_train
ja_4696,'でもイブにしては急角度すぎる…(´－ωー｀)',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_4298,“@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.” you need one @USER_______,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3089,This boy said he took Imodium for his headache....,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_7386,'メルカリで買ったコンタック人形!よく見ると、微妙に表情が違う!,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_6906,the toilet just flushed itself.  my apartment is haunted.  paxil tells me it's common for apartments to be haunted.  send help,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_5886,По поводу озальтамивира=тамифлю. Это только кусочек инструкции. В общем с ним тоже не все просто.,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_3379,Принимали Тенотен по инструкции: одна таблетка 2-3 раза в сутки две недели.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ja_5946,'てぃーちゃんHappyHolidays🎄✨っていうか去年どういう状況笑？今年はどうか安心安全なイブを💜いつもありがとう✨',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_6082,'ルルはアカンな。アセトアミノフェンがはいっとる。金パブと同じ目を見る。レスタミンは手足がやたらとムズムズして落ち着かなくなるらしい。そして次の日記憶皆無だったり数日間の後遺症が残るらしい。やっぱりブロンしか勝たん…？？',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_2167,"И если уж кому то хочеться поправить здоровье, можно сделать это более экономно.",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_6415,So...options for sleep...1. continue to stay up and hope I crash tonight...2. Close my eyes and hope for goodness. 3. Stay up and lunesta it,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_16621,'ルルすごいよね🥰🥰天真爛漫だけどやる時はやるしかっこいいし👍✨アルバロ√のルルとかかっこよくて好きだよ(笑)R2FDのアルバロ√のルルやばいからぜひやってほしい😍😍！！ワンドたしかにちょっと大変かもだけどおもしろいよね😚❤️❤️',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_12805,'瑠璃くん()とルル＋α！可愛いでしかない,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_16628,'ルルド先生が待機開始しました。09月07日23:00',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_16155,Bouta go take my seroquel and pass outttttttty,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_6160,'マジでアカシジアだけはもう二度となりたくないからレスタミンは飲まないのだ。',1.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_4414,"Которую я уже полгода дожидаюсь в своем городе, а ее почему-то нет.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ja_9858,'俺もそんな感じだった(^_^;)バファリン飲んだら良くなったよ。',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_2305,"@USER__________ risperdal and zyprexa ROCK! Abilify, seen it work a little. Geodon has too many probs, I remember when it was 1st line!!",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9291,@USER____ @USER______ they use heroin and temazepam as currency...,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_3800,'🎄イブまであと４日…！',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_9804,'エスタロンモカはね\u3000勝負したい時に飲むんですよ',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_19902,'ガチャ回してもフェルルしか出なくて、気がついたら過去のと合わせて大量のフェルル…フェルルの使い道が分からない😭どうすれば…,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_17761,'だって……ふふっ……w(花が飛びそうな笑顔)ロルル「あるある。」',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_3566,"then you have morphine oxycodone roxicodone and oxycontin, oxymorphone(dilaudid), and finally the big momma is fetanyl",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_5251,"Доброго времени суток всем читателям сайта ""Отзовик"") С герпесом хотя бы раз сталкивались практически все, даже если кто-то считает, что у них была просто ""простуда на губах"", я их огорчу - это был герпес.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_10480,Только старый добрый галоперидол. Прозак в данном случае не поможет.,0.0,RuDReC,tweet,ru,SMM4H_26_train
en_15161,erica needs a throat lozenge too #princesses,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17449,@USER______ my 9yo daughter has a friend who has to drink miralax all day b/c she won't eat fruits or veg. ughh,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_13138,"мексидол 125мг, тромбо асс 100мг, лизиноприл 5мг, метопролол 25мг, конкор 10мг, торвакард 10мг, омепразол 20мг, мидокалм 150 мг, эссенциале форте 300 мг. Может у кого есть и можете отдать/прислать!",0.0,RuDReC,tweet,ru,SMM4H_26_train
ja_8034,'ドリエル飲んだらめっちゃ寝れます😪',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_14633,'ルルンの抹茶の顔パック、抹茶の匂いするかと思ったらしなかった',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_12819,'今週の共同生活こんぱすルル力ちゃんのｷﾞﾛｯ顔で致命傷を負い、おまけでトドメをさされました。ありがとうございました😇😇',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
zh_900,我51黄金周的时候想去度假避开经期。 去医院医生给我开了安宫黄体铜片，但是自己忘记用法了，然后去药店买着种药的时候店员给我拿了醋酸甲羟孕酮片，并且告诉我醋酸甲羟孕酮片就是安宫黄体铜片，自己还是不敢确定，更不敢乱吃。我上个月例假是4月28来的，不正常，因为前个月是21号来的，自己也不知道为什么推迟，中间献了一次血，不知道是不是原因。我想请问如果醋酸甲羟孕酮片就是安宫黄体铜片的话，或者这两种药都有改变经期的作用的话，我现在应该怎么服用呢？另外这两种药有什么副作用吗？？谢谢```请回答者详细告诉我现在应该怎么服用好吗？？因为最近工作特别忙没有时间去医院，所以只能在网上咨询了。谢谢````,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
en_15557,*Rivaroxaban. Aches get bad from 2pm onwards. Therefore seems unlikely to be side-effect.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6040,i can't stand to see your thalidomide robot face  don't even try it! you had to be a liar just to  infiltrate me - i'm still drowning!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_18337,'ルルノヴァみたいな直球ど真ん中な恋愛感情を浴びたいんじゃ…',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_4779,Пробовал на себе.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ja_4700,'イブくんの正直欲しい…',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_9743,Я - бесполезная трата времени с привкусом Ксанакса. Моя боль в целости и сохранности. Ты станешь причиной моего финала.,0.0,RuDReC,tweet,ru,SMM4H_26_train
en_2045,CS on Cipla: Launch of Advair in EU earlier than expected,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12980,Busing from west side st peezy all da way to the mall to get to eagan to talk to my shitty psych about nothing. I just want some seroquel.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_136,'🎵どこにも無いものならばー作りましょうーペペロンチーノにブロンかけたら、それはもうブロンだろーー！！',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_1134,#clinicalupdates: @USER now recommends #letrozole as first-line ovulation induction agent in all women with PCOS; @USER____ agrees but clomiphene still a reasonable option for nonobese women HTTPURL________________ HTTPURL________________,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
zh_1469,贫血吃什么药啊,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ru_10979,"Кстати, на фоне приема «Метформина» масса тела снижается либо остаётся стабильной",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_463,"В понедельник пришла врач к нам и была в ужасе, сразу сказала отменять приём препарата и принимать антиаллерген.",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_7279,Any tips for treating & beating myeloma? We're 3 months in and on velcade but no change. Starting Thalidomide in 3 weeks...very new to this,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11811,@USER__________ Fun fact Junior:  You can take tamoxifen for the treatment of man boobs. HTTPURL________________,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_9340,'アネトン！横になると中々寝れんかったから寝る前試そうかな😭ありがとう！！',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_15612,'かいむは虚魂やスバルのいじり方を知ってるので、「虚魂ねえとスバにいは手伝わなくていいよ。壊しそうだから」「なんだとコラァ！！」「やってやろうじゃねえかよ！！！！」「ふたりとも落ち着いて」みたいな会話が起こるライルルの食卓',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_16664,Headache definitely not as bad today and the cymbalta needs some timing adjustments.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_16928,'ルルプレ＼(-o-)／傷つけた人々へ尾崎豊,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_6096,@USER____ viox killed a half a million people after manufacturers knew it was dangerous.  profit outweighs safety.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16577,not hungry but eating anyway. thank you quetiapine you utter cunt.,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_10922,Примерно такой муд. Где там мой прозак,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_943,У ребенка аденоиды и перед закапыванием лекарств нам прописали промывать нос Аквалором.,0.0,RuDReC,sentence,ru,SMM4H_26_train
en_5842,Murphy don't forget to pickup the Nexium  #znation,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7541,@USER_______ I just bought miralax oops,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_12180,'ルルくんまたビビってるのぉ？ﾆﾔﾆﾔでもそんなとこが可愛いにゃ😍あ、エレンちゃん！あんまり見ないであげて〰️💦笑',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
zh_1503,来适可与辛伐他汀在疗效上、副作用上、有什么区别?本人，男，68岁，患左右颈动脉班块，医师配的来适可和阿司匹林，已服用三个月，因为来适可价格太高，想换个药。有人建议服用辛伐他汀，由于自已没有把握，请问专家:来适可与辛伐他汀在药效上有什么区别，在副作用方面又有什么区别，为此请专家指示，谢谢！,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
en_735,@USER_____ @USER_____ aku antara hate and love sama english ugh,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_11326,'アメブロを投稿しました。『❤️ルル❤️チャマのご飯❣️』,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_13141,@USER_________ 's sleep playlist &gt; lunesta,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8985,Too bad the adderall that I had set for tomorrow morning got left in my bra and melted to it during the show.. #ratchet,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16553,"Whenever I tell my mom about a boy being mean to me she always says ""Is he on Prozac? He is, isn't he?"" What are you saying mom?!",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2246,"@USER____ @USER________ @USER___________ not tried zoloft or prozac, but i was on effexor for some time in 2008 and that stuff was horrid.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
de_570,"Hallo <user>, ich bin auch so ein Kandidat mit zuviel Luft. Sehe dann hochschwanger aus und meist geht die Luft nicht raus und dann wird mir auch schlecht oder es schmerzt auch. Eine Freundin von mir hat das auch erst seit den WJ, wie wenn man ein Luftballon verschluckt hat. lg <user>",0.0,v2_2001_3000,forum post,de,SMM4H_26_train
fr_738,"Dors au maximum 5 à 6 heures, comme <user> ... c'est ce qui m'arrive depuis l'été... avant, pas de problème. Je te souhaite aussi un bon week-end. Bises,<user>",0.0,LREC2022,forum post,fr,SMM4H_26_train
ja_7338,'55周年おめでとうございます🎉風邪引いた時にすぐ効くのがコンタック💊💗これからもお世話になります😊素敵なご縁がありますように🌈🤗🍀',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
zh_557,"本次发病及持续时间:目前一般情况:病史:2年以往诊断治疗经过及效果:辅助检查:其它:我是一名抑郁症患者,请问有着方面知识的人士,以上这两种药物可以一起用吗?前一种它说有抑郁症的人禁用此药,请问一下我可以同时服用这两药物吗?",0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ru_6204,"Сижу вот думаю,какого хуя всё так хорошо и я такая счастливая,а потом вспомнила,что я вторую неделю на паксиле и венлаксоре.И всё стало на свои места.Кстати,заебатые таблетки,почти без побочек",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_578,"Free email account, Send Free sms, Online storage and sharing files, Read lastest news worldwide Bayer's Nexavar gets priori  %short_urlsho",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6293,@USER__________ I actually don't bc miralax,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_174,"Just watched Phil Mickelson's Enbrel commercial, in which he also plugs Barclays, KPMG, and Callahan. Methinks Lefty is for sale.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13387,However it was made clear that triple drug comp to mtx + etanercept except on radiographic progression. Hence too early to conclude #rheum,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4008,@USER___ why the lockdown? did they mistake sally's boneva for a bomb?,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2940,"@USER______ @USER___________ It only takes 2.5mg Crestor to lower LDL to ""target""; using 20mg undermines lipid hypothesis",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
de_18,"Hallo Ihr Lieben! Nachdem ich viele Wochen mit Erkältung krank war, gehen meine Befindlichkeiten in die nächste Runde. Ich habe keinen Antrieb mehr und fühle mich extrem schwach. Selbst schöne Dinge machen keinen Spaß. Was kann ich tun? Woher kommt das? Mir fällt selbst das Weinen schwer. Man könnte sagen, dass selbst das Aufheben einer Federndür mich derzeit wie ein Kraftakt ist. Sind das Depris? Habe ja viele Unverträglichkeiten, muss deshalb kochen. Aber das wuppe ich derzeit nicht. Mir macht das Sorge. aneinander Körper fühlt sich wie ausgelaugt an. Nächste Woche habe ich Blutuntersuchung. Kennt Ihr sowas? Ich bin total am Boden. Weiß nicht, wie ich die Sache anpacken soll. LG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
en_12033,I shoulda taken my Fluoxetine. dammit.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17622,"Humira is kicking in again which is nice but that also means I'm moving towards my next injection...""AS"" the joy of joys, still smiling.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_7436,'コンタック鼻炎Z、花粉症時に愛用する感じですε٩(๑&gt;▽&lt;)۶з🍁とても魅力的な企画ありがとうございます🍁様~を多くの人に知って頂く為~🌈皆さんへ拡散したいと思います🦋(っ´ω`c)もしも🌟当選した際❤感謝を込め～当選ツイートしたいと思います🎵🍀(*´▽`*)🍀',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
